restaurant_id,restaurant_name,zone,cuisine_type,avg_prep_time_mins,rating,is_premium,lat,lng
REST_0613,Tasty Grill 613,Yelahanka,Chinese,30,4.1,0,12.988625,77.591309
REST_0614,Green Bowl 614,MG Road,Street Food,17,4.8,0,12.934069,77.517911
REST_0615,Desi Cafe 615,Banashankari,Fast Food,12,3.6,0,12.900014,77.663076
REST_0616,Desi Hub 616,Electronic City,Continental,25,3.0,0,13.038313,77.689392
REST_0617,Urban Kitchen 617,Sarjapur Road,Desserts,33,3.6,0,12.934682,77.501444
REST_0618,Fresh Cafe 618,Malleshwaram,Street Food,21,3.8,0,12.92449,77.647424
REST_0619,Green Corner 619,Rajajinagar,Fast Food,10,3.8,0,12.935934,77.652908
REST_0620,Urban Hub 620,Brigade Road,Street Food,33,3.5,0,12.9282,77.513693
REST_0621,Urban Bites 621,Electronic City,Continental,27,3.9,0,13.005071,77.598399
REST_0622,Royal Express 622,JP Nagar,North Indian,25,3.0,0,13.04585,77.556423
REST_0623,Quick Kitchen 623,Electronic City,Italian,10,3.3,0,12.974037,77.568383
REST_0624,Quick Palace 624,Banashankari,Continental,30,4.6,0,13.026532,77.690329
REST_0625,Urban Cafe 625,Indiranagar,South Indian,25,3.9,0,12.928829,77.668308
REST_0626,Royal Bites 626,Rajajinagar,Italian,20,4.5,0,13.010643,77.506702
REST_0627,Spice Bowl 627,Bellandur,Italian,23,3.8,0,13.044182,77.687243
REST_0628,Royal Bowl 628,Marathahalli,Street Food,11,3.5,0,12.995778,77.539745
REST_0629,Fresh Bites 629,Indiranagar,Italian,28,3.9,0,12.90226,77.658878
REST_0630,Spice Cafe 630,MG Road,Italian,8,4.9,1,13.003613,77.637681
REST_0631,Desi Bites 631,Electronic City,Italian,13,4.0,0,13.002892,77.567684
REST_0632,Royal Palace 632,Indiranagar,Chinese,30,4.1,0,12.916109,77.597569
REST_0633,Tasty Palace 633,JP Nagar,Continental,31,3.4,0,13.003387,77.571633
REST_0634,Urban Kitchen 634,Electronic City,Continental,30,3.9,0,12.944207,77.639408
REST_0635,Hungry Express 635,Jayanagar,Street Food,19,3.6,0,12.970259,77.673532
REST_0636,Tasty Express 636,Brigade Road,South Indian,24,3.3,0,12.944351,77.55267
REST_0637,Quick Kitchen 637,Malleshwaram,Street Food,20,4.5,1,12.99296,77.572815
REST_0638,Fresh Palace 638,Brigade Road,South Indian,29,4.9,1,12.92848,77.636645
REST_0639,Golden Dhaba 639,Basavanagudi,Fast Food,18,3.8,0,12.948304,77.519251
REST_0640,Royal Express 640,HSR Layout,Chinese,35,3.1,0,12.916058,77.538323
REST_0641,Hungry Cafe 641,Indiranagar,Continental,24,4.2,0,12.988545,77.509817
REST_0642,Hungry Bites 642,BTM Layout,North Indian,14,4.3,0,13.039261,77.666416
REST_0643,Royal Palace 643,Bellandur,Street Food,31,4.9,0,12.95536,77.641687
REST_0644,Urban Bowl 644,Brigade Road,North Indian,31,3.1,0,12.945586,77.688921
REST_0645,Spice Bites 645,Bommanahalli,Italian,25,3.8,0,12.928968,77.631375
REST_0646,Golden Bowl 646,MG Road,Street Food,21,4.5,1,12.986485,77.634899
REST_0647,Spice Express 647,Hebbal,Chinese,25,3.8,0,12.950627,77.531635
REST_0648,Quick Palace 648,Brigade Road,Biryani,25,5.0,0,12.955758,77.652837
REST_0649,Desi Dhaba 649,Hebbal,Italian,26,4.1,0,12.956259,77.610048
REST_0650,Desi Grill 650,Yelahanka,Continental,20,3.0,0,12.905199,77.556896
REST_0651,Tasty Express 651,Koramangala,Fast Food,8,3.6,0,12.933283,77.671144
REST_0652,Urban Bowl 652,Koramangala,Street Food,25,4.1,0,12.985742,77.518857
REST_0653,Desi Express 653,Bellandur,Chinese,16,3.7,0,12.987323,77.546599
REST_0654,Spice Dhaba 654,Banashankari,Desserts,26,4.8,1,13.008537,77.658581
REST_0655,Quick Dhaba 655,Marathahalli,South Indian,27,4.3,0,12.905606,77.661668
REST_0656,Spice Kitchen 656,Rajajinagar,Biryani,19,4.8,0,13.039537,77.524108
REST_0657,Hungry Kitchen 657,BTM Layout,Desserts,9,3.6,0,12.906177,77.607986
REST_0658,Desi Bowl 658,Electronic City,Italian,12,3.1,0,13.009737,77.578577
REST_0659,Hungry Dhaba 659,Bellandur,Street Food,10,3.4,0,12.943467,77.578864
REST_0660,Desi Bites 660,Electronic City,Continental,26,4.5,1,12.939384,77.579705
REST_0661,Golden Express 661,Hebbal,Continental,25,3.4,0,12.959298,77.614266
REST_0662,Hungry Bowl 662,Basavanagudi,Italian,15,3.1,0,13.016516,77.564682
REST_0663,Spice Bites 663,MG Road,Desserts,21,3.7,0,12.928573,77.568905
REST_0664,Urban Express 664,Koramangala,Biryani,27,4.6,1,12.993477,77.588093
REST_0665,Fresh Palace 665,BTM Layout,Chinese,32,4.5,0,13.010937,77.54861
REST_0666,Golden Hub 666,Brigade Road,North Indian,18,4.4,0,12.916692,77.590012
REST_0667,Desi Corner 667,Koramangala,Street Food,14,3.4,0,12.97849,77.551732
REST_0668,Hungry Express 668,Sarjapur Road,North Indian,20,4.2,0,12.999529,77.508696
REST_0669,Royal Hub 669,Marathahalli,Italian,33,4.4,0,12.940692,77.592992
REST_0670,Spice Cafe 670,Koramangala,Fast Food,29,4.7,1,13.029642,77.503816
REST_0671,Fresh Cafe 671,Rajajinagar,Street Food,30,3.2,0,12.947318,77.673355
REST_0672,Spice Express 672,Basavanagudi,Italian,24,4.9,1,13.00687,77.50795
REST_0673,Urban Palace 673,Bommanahalli,Continental,20,4.5,0,13.002647,77.571076
REST_0674,Fresh Bowl 674,Banashankari,Fast Food,33,3.1,0,12.938652,77.577434
REST_0675,Tasty Hub 675,Koramangala,Italian,12,3.7,0,12.958927,77.527452
REST_0676,Tasty Dhaba 676,Rajajinagar,Italian,21,3.5,0,12.922912,77.694107
REST_0677,Desi Grill 677,Brigade Road,Street Food,12,3.4,0,12.920786,77.608271
REST_0678,Golden Hub 678,Jayanagar,Street Food,12,3.9,0,13.03635,77.65401
REST_0679,Golden Palace 679,MG Road,South Indian,25,4.1,0,13.007916,77.536827
REST_0680,Royal Palace 680,Electronic City,Desserts,21,3.6,0,13.011841,77.66434
REST_0681,Golden Corner 681,Yelahanka,South Indian,12,3.4,0,13.014367,77.622396
REST_0682,Hungry Dhaba 682,Yelahanka,Thai,15,4.2,0,12.934637,77.505217
REST_0683,Quick Express 683,HSR Layout,Street Food,35,4.2,0,13.006803,77.574792
REST_0684,Quick Grill 684,Rajajinagar,Chinese,13,3.4,0,12.904834,77.652908
REST_0685,Urban Cafe 685,Koramangala,Italian,31,4.3,0,12.930425,77.540912
REST_0686,Quick Dhaba 686,Marathahalli,Continental,30,3.6,0,12.968632,77.549357
REST_0687,Royal Dhaba 687,Rajajinagar,Desserts,31,3.6,0,12.991726,77.648494
REST_0688,Tasty Bowl 688,Brigade Road,North Indian,24,3.2,0,12.968535,77.675553
REST_0689,Tasty Bowl 689,BTM Layout,Desserts,31,3.1,0,12.95811,77.653032
REST_0690,Fresh Hub 690,Indiranagar,Continental,20,4.8,1,12.942887,77.533297
REST_0691,Hungry Kitchen 691,Banashankari,Street Food,12,3.9,0,12.996915,77.518088
REST_0692,Spice Express 692,Bommanahalli,Thai,30,4.1,0,12.95896,77.564692
REST_0693,Golden Grill 693,Koramangala,Thai,30,4.8,1,12.913527,77.564815
REST_0694,Spice Bites 694,Marathahalli,South Indian,30,3.9,0,12.954442,77.604763
REST_0695,Tasty Dhaba 695,Rajajinagar,Chinese,20,4.1,0,12.906586,77.534177
REST_0696,Hungry Express 696,JP Nagar,Chinese,35,3.3,0,13.015374,77.510262
REST_0697,Urban Grill 697,Banashankari,Fast Food,28,3.4,0,13.034781,77.692087
REST_0698,Hungry Hub 698,Koramangala,North Indian,22,4.0,0,12.974796,77.661491
REST_0699,Quick Corner 699,Brigade Road,Italian,26,4.3,0,12.968061,77.588375
REST_0700,Hungry Kitchen 700,Brigade Road,Italian,25,3.6,0,12.994295,77.664024
REST_0701,Royal Express 701,Jayanagar,Chinese,9,4.3,0,12.905508,77.670766
REST_0702,Hungry Hub 702,MG Road,Biryani,10,3.1,0,12.962544,77.53565
REST_0703,Hungry Dhaba 703,Banashankari,Thai,33,4.1,0,13.044944,77.649867
REST_0704,Royal Bites 704,Malleshwaram,Fast Food,18,3.7,0,12.956841,77.513533
REST_0705,Tasty Bites 705,Hebbal,Fast Food,23,3.3,0,13.004193,77.554884
REST_0706,Green Bowl 706,Bommanahalli,Italian,30,3.4,0,12.908728,77.614273
REST_0707,Spice Grill 707,Bommanahalli,Thai,33,5.0,0,12.991327,77.563298
REST_0708,Hungry Dhaba 708,Bommanahalli,Biryani,12,4.2,0,12.97446,77.645837
REST_0709,Quick Express 709,Sarjapur Road,Thai,15,4.4,0,13.046889,77.500316
REST_0710,Quick Bites 710,Koramangala,Italian,33,4.2,0,12.962195,77.509098
REST_0711,Tasty Corner 711,Malleshwaram,North Indian,28,3.4,0,12.942244,77.658039
REST_0712,Urban Bowl 712,Banashankari,Street Food,18,4.5,0,12.949992,77.57921
REST_0713,Hungry Kitchen 713,MG Road,Chinese,14,3.7,0,12.950691,77.634495
REST_0714,Royal Express 714,Sarjapur Road,Continental,12,4.3,0,13.033809,77.607394
REST_0715,Quick Cafe 715,JP Nagar,North Indian,34,4.0,0,12.984741,77.63564
REST_0716,Tasty Kitchen 716,Basavanagudi,Italian,26,4.4,0,13.01993,77.677606
REST_0717,Spice Express 717,Malleshwaram,Fast Food,34,3.1,0,13.047543,77.625302
REST_0718,Hungry Dhaba 718,Marathahalli,Desserts,13,4.2,0,13.029689,77.650308
REST_0719,Royal Hub 719,JP Nagar,Desserts,10,4.0,0,12.935646,77.590381
REST_0720,Fresh Bowl 720,Banashankari,Fast Food,13,3.2,0,13.017742,77.655558
REST_0721,Quick Bowl 721,HSR Layout,North Indian,33,4.0,0,12.975008,77.538042
REST_0722,Tasty Hub 722,Sarjapur Road,Biryani,12,4.5,0,13.047341,77.603229
REST_0723,Fresh Kitchen 723,Electronic City,Continental,20,4.4,0,12.978352,77.500822
REST_0724,Hungry Bites 724,Indiranagar,Biryani,22,4.8,0,13.014927,77.649111
REST_0725,Hungry Hub 725,Koramangala,Italian,18,3.4,0,12.942985,77.606455
REST_0726,Spice Hub 726,Bellandur,Chinese,13,3.5,0,12.902289,77.624589
REST_0727,Spice Corner 727,Bommanahalli,Street Food,19,4.1,0,12.940658,77.688656
REST_0728,Hungry Corner 728,Banashankari,Chinese,10,3.6,0,13.033836,77.608115
REST_0729,Golden Kitchen 729,Indiranagar,Continental,29,3.1,0,12.95754,77.517224
REST_0730,Golden Dhaba 730,Rajajinagar,Thai,28,4.7,1,12.992447,77.562488
REST_0731,Tasty Bites 731,Jayanagar,Continental,26,3.3,0,13.021928,77.683938
REST_0732,Spice Grill 732,Bellandur,Fast Food,29,4.3,0,13.014974,77.594109
REST_0733,Golden Dhaba 733,BTM Layout,Fast Food,19,3.8,0,13.004942,77.633036
REST_0734,Quick Grill 734,JP Nagar,North Indian,10,4.0,0,12.952716,77.592248
REST_0735,Urban Palace 735,Marathahalli,Thai,26,3.3,0,12.91544,77.663511
REST_0736,Desi Bowl 736,Whitefield,South Indian,33,3.6,0,12.969146,77.618107
REST_0737,Hungry Corner 737,BTM Layout,Street Food,13,4.9,0,12.951107,77.662783
REST_0738,Green Cafe 738,MG Road,Thai,33,3.7,0,13.00412,77.534617
REST_0739,Hungry Grill 739,HSR Layout,South Indian,26,4.2,0,12.948807,77.519531
REST_0740,Golden Hub 740,Bellandur,Desserts,10,4.2,0,13.002826,77.619281
REST_0741,Desi Grill 741,Rajajinagar,North Indian,10,3.4,0,12.920838,77.616154
REST_0742,Golden Express 742,Koramangala,Continental,25,3.6,0,12.992336,77.589432
REST_0743,Desi Hub 743,Jayanagar,Thai,33,4.8,0,13.0415,77.586945
REST_0744,Spice Dhaba 744,Malleshwaram,North Indian,27,5.0,0,12.919133,77.558837
REST_0745,Tasty Kitchen 745,Malleshwaram,North Indian,30,4.1,0,13.046804,77.52194
REST_0746,Royal Corner 746,Banashankari,Desserts,30,4.2,0,12.993782,77.642355
REST_0747,Green Cafe 747,Rajajinagar,Street Food,14,4.3,0,12.971231,77.537645
REST_0748,Desi Cafe 748,Rajajinagar,Chinese,17,5.0,1,12.920142,77.514349
REST_0749,Golden Grill 749,Koramangala,Desserts,12,3.2,0,12.996336,77.583171
REST_0750,Hungry Cafe 750,Bellandur,Thai,13,3.9,0,12.963619,77.664014
REST_0751,Desi Corner 751,Rajajinagar,Chinese,21,4.2,0,12.986691,77.669361
REST_0752,Tasty Hub 752,BTM Layout,Desserts,25,4.2,0,12.905019,77.507573
REST_0753,Desi Bites 753,Sarjapur Road,Thai,23,4.9,0,13.009528,77.605282
REST_0754,Quick Bowl 754,Yelahanka,South Indian,24,4.8,0,12.970868,77.648337
REST_0755,Tasty Dhaba 755,HSR Layout,Fast Food,27,3.1,0,12.951532,77.655705
REST_0756,Quick Bowl 756,Sarjapur Road,Continental,26,4.5,0,13.044087,77.659645
REST_0757,Golden Kitchen 757,Banashankari,Thai,31,3.6,0,13.017753,77.552089
REST_0758,Hungry Express 758,Sarjapur Road,Thai,9,4.3,0,12.943763,77.647476
REST_0759,Urban Grill 759,Koramangala,South Indian,12,4.0,0,13.027717,77.55557
REST_0760,Hungry Hub 760,Electronic City,Fast Food,35,3.5,0,13.011214,77.620764
REST_0761,Golden Grill 761,MG Road,Biryani,33,3.4,0,13.017379,77.547239
REST_0762,Tasty Kitchen 762,Marathahalli,Biryani,10,4.9,1,13.023259,77.667523
REST_0763,Green Corner 763,Hebbal,Continental,31,4.3,0,12.931629,77.646872
REST_0764,Royal Hub 764,Malleshwaram,South Indian,9,3.3,0,12.959812,77.560273
REST_0765,Fresh Cafe 765,Basavanagudi,Desserts,23,3.5,0,12.979566,77.586947
REST_0766,Quick Cafe 766,Banashankari,Biryani,24,4.4,0,12.906153,77.683542
REST_0767,Green Dhaba 767,Malleshwaram,Fast Food,18,3.5,0,13.020347,77.551069
REST_0768,Green Grill 768,MG Road,Italian,31,4.3,0,13.015575,77.60399
REST_0769,Desi Bowl 769,Marathahalli,North Indian,29,3.0,0,12.910193,77.58225
REST_0770,Spice Grill 770,Bommanahalli,Biryani,15,4.5,0,12.905106,77.623879
REST_0771,Hungry Corner 771,Indiranagar,Thai,28,3.2,0,13.043669,77.517277
REST_0772,Golden Cafe 772,Brigade Road,Thai,33,4.9,1,13.004348,77.550667
REST_0773,Spice Grill 773,Bellandur,Fast Food,32,3.9,0,13.035509,77.653976
REST_0774,Urban Express 774,JP Nagar,South Indian,16,4.6,0,12.949898,77.512012
REST_0775,Golden Grill 775,Yelahanka,South Indian,23,5.0,0,12.958895,77.629097
REST_0776,Golden Bowl 776,Whitefield,Desserts,14,4.2,0,12.915937,77.588316
REST_0777,Spice Kitchen 777,Yelahanka,South Indian,10,4.1,0,12.937589,77.589176
REST_0778,Golden Kitchen 778,Sarjapur Road,North Indian,29,3.8,0,12.922741,77.565966
REST_0779,Hungry Kitchen 779,Rajajinagar,Street Food,30,4.9,0,12.965409,77.66881
REST_0780,Tasty Corner 780,HSR Layout,North Indian,20,4.9,1,12.97231,77.613449
REST_0781,Desi Hub 781,Malleshwaram,Desserts,9,4.3,0,13.043824,77.518133
REST_0782,Desi Bites 782,Basavanagudi,Continental,32,4.5,1,12.926493,77.507866
REST_0783,Fresh Hub 783,Rajajinagar,Desserts,11,4.3,0,12.953889,77.516972
REST_0784,Fresh Express 784,Bellandur,North Indian,14,3.1,0,13.049458,77.547697
REST_0785,Spice Bowl 785,Rajajinagar,Fast Food,23,4.1,0,13.025138,77.589861
REST_0786,Royal Palace 786,Koramangala,North Indian,18,4.6,0,12.917728,77.661421
REST_0787,Quick Bowl 787,Bommanahalli,Chinese,31,4.2,0,13.038722,77.507376
REST_0788,Quick Kitchen 788,Electronic City,Continental,27,3.1,0,13.005195,77.526108
REST_0789,Royal Hub 789,Marathahalli,South Indian,22,4.2,0,13.025303,77.512792
REST_0790,Spice Grill 790,Whitefield,Thai,33,4.2,0,12.909467,77.540528
REST_0791,Green Palace 791,JP Nagar,South Indian,29,4.2,0,12.920599,77.667285
REST_0792,Royal Dhaba 792,Jayanagar,Chinese,18,3.1,0,12.941084,77.65151
REST_0793,Desi Bowl 793,Marathahalli,Chinese,22,3.5,0,12.987298,77.526674
REST_0794,Green Express 794,Brigade Road,North Indian,23,3.2,0,12.901084,77.685227
REST_0795,Urban Cafe 795,MG Road,Continental,30,3.3,0,12.921463,77.55419
REST_0796,Green Corner 796,Bellandur,Chinese,27,4.4,0,12.989441,77.64344
REST_0797,Spice Hub 797,Brigade Road,Biryani,21,3.0,0,12.935346,77.523502
REST_0798,Spice Dhaba 798,Bommanahalli,Biryani,35,4.5,1,12.932891,77.654066
REST_0799,Urban Kitchen 799,Jayanagar,Italian,11,4.6,1,13.045286,77.594883
REST_0800,Golden Kitchen 800,Marathahalli,North Indian,28,3.7,0,12.931438,77.550276
REST_0801,Quick Kitchen 801,Brigade Road,South Indian,31,3.1,0,12.980604,77.531609
REST_0802,Quick Bowl 802,Koramangala,South Indian,10,4.8,1,12.988906,77.565194
REST_0803,Desi Corner 803,Jayanagar,South Indian,18,3.5,0,12.935568,77.582519
REST_0804,Green Corner 804,Jayanagar,South Indian,23,4.2,0,12.908151,77.587173
REST_0805,Hungry Grill 805,Jayanagar,Chinese,20,3.7,0,12.968661,77.538831
REST_0806,Urban Corner 806,Malleshwaram,Biryani,12,3.1,0,12.9853,77.556121
REST_0807,Quick Grill 807,Whitefield,Desserts,13,4.5,0,12.944274,77.531358
REST_0808,Golden Dhaba 808,Brigade Road,Street Food,35,3.5,0,12.961754,77.604354
REST_0809,Hungry Grill 809,Jayanagar,Continental,16,3.0,0,12.964217,77.67452
REST_0810,Desi Cafe 810,BTM Layout,Thai,15,4.8,1,12.922345,77.61474
REST_0811,Green Kitchen 811,Koramangala,North Indian,23,4.5,1,12.963855,77.578864
REST_0812,Quick Grill 812,Whitefield,Italian,10,4.1,0,12.901863,77.646357
REST_0813,Golden Palace 813,Jayanagar,Fast Food,15,4.3,0,12.913609,77.595957
REST_0814,Golden Grill 814,Banashankari,Thai,31,4.2,0,13.046463,77.592752
REST_0815,Green Express 815,Electronic City,Biryani,28,3.9,0,12.99501,77.672077
REST_0816,Green Palace 816,HSR Layout,Street Food,9,3.6,0,13.012933,77.639611
REST_0817,Tasty Dhaba 817,Brigade Road,Italian,33,4.4,0,12.993068,77.567139
REST_0818,Tasty Palace 818,Indiranagar,North Indian,11,3.8,0,12.969803,77.508175
REST_0819,Golden Bowl 819,Malleshwaram,South Indian,25,4.4,0,12.930707,77.69625
REST_0820,Tasty Bites 820,BTM Layout,Continental,31,4.9,1,13.043866,77.541959
REST_0821,Desi Palace 821,BTM Layout,Fast Food,24,4.4,0,12.941572,77.512674
REST_0822,Quick Grill 822,Malleshwaram,Street Food,24,4.7,0,12.979786,77.665076
REST_0823,Quick Dhaba 823,Banashankari,Biryani,33,4.3,0,13.003983,77.695617
REST_0824,Fresh Grill 824,HSR Layout,South Indian,10,3.8,0,12.926822,77.691651
REST_0825,Spice Express 825,HSR Layout,Fast Food,11,4.4,0,12.974449,77.674999
REST_0826,Royal Hub 826,Bommanahalli,Desserts,29,4.1,0,12.919804,77.56934
REST_0827,Royal Hub 827,Bellandur,Italian,10,3.0,0,13.020298,77.66699
REST_0828,Desi Cafe 828,Bommanahalli,Thai,18,4.3,0,13.018024,77.59723
REST_0829,Tasty Grill 829,Bommanahalli,Continental,17,4.1,0,13.034742,77.561299
REST_0830,Fresh Grill 830,Yelahanka,Biryani,17,4.5,0,12.952968,77.591185
REST_0831,Hungry Express 831,Marathahalli,Street Food,17,3.4,0,12.926304,77.641622
REST_0832,Golden Corner 832,Electronic City,South Indian,9,5.0,1,12.966133,77.573934
REST_0833,Tasty Kitchen 833,Jayanagar,Biryani,19,3.3,0,12.967264,77.695093
REST_0834,Urban Bites 834,Basavanagudi,North Indian,20,4.9,1,13.042168,77.685562
REST_0835,Royal Bowl 835,Electronic City,Street Food,18,4.3,0,12.944334,77.679195
REST_0836,Golden Dhaba 836,MG Road,Continental,18,4.4,0,13.009746,77.680035
REST_0837,Tasty Bites 837,Electronic City,Fast Food,8,3.8,0,13.026132,77.589195
REST_0838,Desi Kitchen 838,HSR Layout,Thai,28,3.4,0,12.978965,77.656257
REST_0839,Fresh Kitchen 839,Yelahanka,South Indian,25,4.7,1,13.043644,77.695168
REST_0840,Fresh Grill 840,Rajajinagar,Biryani,27,4.2,0,13.04151,77.681689
REST_0841,Green Express 841,Malleshwaram,Desserts,19,3.8,0,12.901829,77.568984
REST_0842,Quick Bowl 842,Banashankari,South Indian,14,4.5,0,13.04889,77.660737
REST_0843,Golden Cafe 843,Banashankari,Desserts,12,4.7,1,12.921546,77.560646
REST_0844,Desi Bites 844,Bommanahalli,Thai,32,3.8,0,12.900993,77.627761
REST_0845,Green Express 845,Yelahanka,Street Food,22,4.4,0,13.013287,77.527385
REST_0846,Green Hub 846,Marathahalli,Street Food,23,3.1,0,13.023937,77.666917
REST_0847,Quick Bowl 847,Banashankari,Continental,15,3.1,0,12.900367,77.552535
REST_0848,Spice Hub 848,Sarjapur Road,Desserts,13,4.0,0,13.003176,77.54895
REST_0849,Urban Grill 849,Whitefield,South Indian,27,4.5,1,12.984836,77.673669
REST_0850,Spice Palace 850,Sarjapur Road,Street Food,31,4.2,0,13.026792,77.532569
REST_0851,Golden Palace 851,Indiranagar,Continental,30,3.3,0,12.924496,77.554534
REST_0852,Desi Kitchen 852,Hebbal,Fast Food,17,4.1,0,13.040448,77.602773
REST_0853,Spice Dhaba 853,Marathahalli,Chinese,25,3.6,0,12.947432,77.668999
REST_0854,Urban Palace 854,Banashankari,South Indian,25,4.2,0,13.023497,77.50258
REST_0855,Urban Palace 855,Bommanahalli,Continental,21,3.7,0,13.036618,77.520484
REST_0856,Tasty Corner 856,Electronic City,Italian,33,4.8,1,13.024712,77.605131
REST_0857,Tasty Bites 857,Basavanagudi,Desserts,22,4.8,0,12.919685,77.503476
REST_0858,Urban Palace 858,Malleshwaram,Chinese,34,3.9,0,13.048137,77.604624
REST_0859,Golden Hub 859,JP Nagar,North Indian,31,4.6,0,13.028522,77.528472
REST_0860,Urban Express 860,BTM Layout,Italian,12,5.0,0,13.014454,77.522344
REST_0861,Quick Cafe 861,Koramangala,North Indian,14,3.2,0,13.018958,77.602696
REST_0862,Quick Bites 862,Indiranagar,Fast Food,9,3.1,0,13.000138,77.65091
REST_0863,Hungry Corner 863,Whitefield,Thai,14,3.4,0,12.95273,77.518156
REST_0864,Hungry Palace 864,Yelahanka,Biryani,13,4.7,1,12.991943,77.600982
REST_0865,Spice Dhaba 865,HSR Layout,North Indian,24,3.4,0,12.928732,77.556371
REST_0866,Royal Bites 866,Basavanagudi,Italian,24,4.7,0,13.00472,77.537025
REST_0867,Golden Palace 867,Whitefield,Desserts,21,3.4,0,12.934133,77.522569
REST_0868,Spice Grill 868,JP Nagar,South Indian,24,3.3,0,13.014341,77.640946
REST_0869,Royal Bites 869,Basavanagudi,Biryani,23,3.2,0,12.942542,77.620078
REST_0870,Quick Corner 870,Banashankari,Street Food,21,3.6,0,13.028305,77.537757
REST_0871,Quick Palace 871,HSR Layout,Chinese,8,5.0,0,12.915776,77.587612
REST_0872,Spice Express 872,HSR Layout,Desserts,20,4.4,0,13.046636,77.648286
REST_0873,Spice Palace 873,Marathahalli,Italian,18,3.4,0,13.026604,77.580858
REST_0874,Green Grill 874,BTM Layout,Fast Food,32,4.4,0,12.987288,77.554595
REST_0875,Desi Grill 875,Rajajinagar,Thai,20,5.0,1,12.922106,77.590927
REST_0876,Urban Grill 876,Whitefield,Continental,15,4.3,0,12.920191,77.519921
REST_0877,Spice Grill 877,Indiranagar,North Indian,13,3.8,0,13.001881,77.530547
REST_0878,Hungry Bites 878,Brigade Road,South Indian,29,4.5,1,13.01891,77.540386
REST_0879,Quick Bowl 879,Sarjapur Road,Fast Food,25,3.7,0,13.028951,77.609324
REST_0880,Green Bites 880,Indiranagar,Desserts,22,3.6,0,12.95645,77.591931
REST_0881,Golden Bowl 881,Indiranagar,Fast Food,30,3.3,0,12.964602,77.562492
REST_0882,Quick Bites 882,Rajajinagar,Thai,29,4.0,0,12.983068,77.607878
REST_0883,Quick Bowl 883,Sarjapur Road,Chinese,24,3.1,0,12.939509,77.618209
REST_0884,Hungry Palace 884,Rajajinagar,Fast Food,18,3.1,0,12.98857,77.52564
REST_0885,Desi Dhaba 885,Malleshwaram,North Indian,32,4.8,0,12.914603,77.569029
REST_0886,Green Palace 886,Malleshwaram,North Indian,29,3.5,0,12.935193,77.56242
REST_0887,Spice Hub 887,HSR Layout,South Indian,18,3.3,0,12.980763,77.507476
REST_0888,Hungry Bowl 888,Hebbal,Desserts,16,3.0,0,12.970455,77.504447
REST_0889,Green Dhaba 889,JP Nagar,Desserts,18,4.1,0,13.021249,77.520011
REST_0890,Desi Grill 890,Jayanagar,Street Food,33,4.5,0,12.992224,77.572667
REST_0891,Fresh Grill 891,Hebbal,South Indian,34,4.7,0,12.939773,77.559464
REST_0892,Green Corner 892,MG Road,Thai,31,4.9,1,12.986729,77.618373
REST_0893,Spice Dhaba 893,Yelahanka,Street Food,23,3.9,0,12.952097,77.515332
REST_0894,Tasty Hub 894,Banashankari,Desserts,29,4.1,0,12.930012,77.58046
REST_0895,Tasty Grill 895,Brigade Road,Street Food,13,4.8,1,12.977434,77.537308
REST_0896,Fresh Grill 896,Sarjapur Road,Fast Food,28,4.1,0,12.992163,77.653824
REST_0897,Hungry Kitchen 897,Hebbal,Street Food,14,3.7,0,12.922162,77.530095
REST_0898,Green Cafe 898,Banashankari,Biryani,35,4.7,0,12.930534,77.582488
REST_0899,Golden Hub 899,Banashankari,Thai,15,3.8,0,12.917034,77.538383
REST_0900,Urban Grill 900,BTM Layout,Continental,25,5.0,0,13.035848,77.540398
REST_0901,Golden Kitchen 901,Yelahanka,Fast Food,33,4.6,1,12.926398,77.670504
REST_0902,Royal Kitchen 902,Sarjapur Road,South Indian,18,4.2,0,13.030076,77.680115
REST_0903,Desi Bites 903,Hebbal,Desserts,34,4.4,0,12.921084,77.522386
REST_0904,Spice Bowl 904,Bommanahalli,Thai,32,4.9,0,13.032685,77.547615
REST_0905,Desi Palace 905,Whitefield,Thai,31,3.8,0,13.012256,77.547188
REST_0906,Fresh Express 906,Hebbal,South Indian,13,3.4,0,12.941182,77.581675
REST_0907,Royal Grill 907,MG Road,Street Food,19,4.4,0,12.916944,77.609149
REST_0908,Fresh Hub 908,Sarjapur Road,Chinese,19,4.0,0,12.955161,77.561634
REST_0909,Royal Kitchen 909,Brigade Road,Italian,16,4.1,0,12.94639,77.691697
REST_0910,Spice Bowl 910,Malleshwaram,Italian,35,3.9,0,12.90118,77.69215
REST_0911,Urban Bites 911,Yelahanka,Italian,17,3.4,0,13.033537,77.683178
REST_0912,Green Kitchen 912,JP Nagar,Fast Food,35,3.2,0,13.016919,77.598338
REST_0913,Desi Cafe 913,Hebbal,South Indian,34,3.3,0,12.939146,77.513273
REST_0914,Hungry Bowl 914,Hebbal,Biryani,22,4.4,0,13.014296,77.628275
REST_0915,Quick Express 915,Marathahalli,North Indian,20,3.4,0,12.945832,77.615162
REST_0916,Golden Corner 916,Whitefield,Street Food,30,4.9,1,13.014474,77.669392
REST_0917,Desi Grill 917,Hebbal,Continental,35,4.5,0,13.00312,77.665354
REST_0918,Fresh Bites 918,Banashankari,Desserts,19,3.4,0,13.031459,77.688951
REST_0919,Fresh Kitchen 919,MG Road,North Indian,25,4.3,0,12.993994,77.681369
